﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025030513,   1012.4,   1016.0,     18.2,     15.5,       84,      2.7,    100.0,      8.1,    100.0,      0.0,      0.0,      0.0,     0.65,     None,     2.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030514,   1012.9,   1016.5,     18.2,     14.9,       81,      2.4,    100.0,      8.3,     90.0,      0.0,      0.0,      0.0,     0.41,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030515,   1012.6,   1016.2,     18.2,     14.5,       79,      2.2,    100.0,      6.2,    110.0,      0.0,      0.0,      0.0,     0.48,     None,     1.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030516,   1013.0,   1016.6,     17.7,     14.6,       82,      2.8,    110.0,      8.0,     90.0,      0.0,      0.0,      0.0,     0.27,     None,     0.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030517,   1013.0,   1016.6,     17.2,     15.2,       88,      3.0,    100.0,      8.3,     80.0,      0.5,      0.2,      0.0,     0.17,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030518,   1013.3,   1016.9,     16.9,     14.9,       88,      3.9,    100.0,      9.1,    100.0,      0.0,      0.0,      0.0,     0.12,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030519,   1013.5,   1017.1,     17.1,     15.1,       88,      3.4,    100.0,     10.1,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030520,   1013.7,   1017.3,     16.9,     15.1,       89,      3.9,    100.0,     10.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030521,   1013.5,   1017.1,     16.8,     15.3,       91,      3.7,    100.0,      9.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030522,   1013.5,   1017.1,     17.0,     15.7,       92,      3.6,    100.0,      9.6,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030523,   1013.6,   1017.2,     17.3,     15.8,       91,      3.5,    100.0,     10.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030524,   1013.3,   1016.9,     17.2,     15.9,       92,      3.4,    100.0,      8.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030601,   1013.3,   1016.9,     17.3,     16.2,       93,      2.8,    100.0,      8.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030602,   1013.3,   1016.9,     17.3,     16.3,       94,      2.5,    120.0,      7.8,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030603,   1013.6,   1017.2,     17.3,     16.3,       94,      1.8,     90.0,      6.3,     80.0,      1.0,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030604,   1014.1,   1017.7,     17.1,     15.8,       92,      2.0,     60.0,      7.4,     90.0,      0.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030605,   1015.0,   1018.6,     16.3,     15.5,       95,      0.3,    320.0,      3.7,    110.0,      3.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030606,   1016.7,   1020.4,     15.7,     14.2,       91,      1.6,    110.0,      4.0,     90.0,      3.0,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030607,   1018.8,   1022.5,     14.6,     13.6,       94,      1.5,    330.0,      4.5,    330.0,      6.0,      1.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030608,   1019.6,   1023.3,     14.7,     12.4,       86,      1.8,     80.0,      7.3,     70.0,      4.0,      0.6,      0.0,     0.09,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030609,   1019.9,   1023.6,     14.8,     12.8,       88,      1.5,    120.0,      6.8,     40.0,      0.5,      0.3,      0.0,     0.29,     None,     0.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030610,   1020.1,   1023.8,     15.1,     12.6,       85,      2.3,    120.0,      7.2,     80.0,     -9.8,      0.1,      0.0,     0.52,     None,     1.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030611,   1020.3,   1024.0,     15.5,     12.3,       81,      1.5,    120.0,      5.8,    100.0,      0.0,      0.0,      0.0,     0.43,     None,     1.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030612,   1019.4,   1023.1,     15.6,     12.2,       80,      2.1,     90.0,      7.6,     60.0,     -9.8,      0.1,      0.0,     0.59,     None,     2.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030613,   1019.1,   1022.8,     15.9,     12.1,       78,      2.3,    130.0,      6.6,     80.0,      0.0,      0.0,      0.0,     0.67,     None,     2.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030614,   1018.8,   1022.5,     15.7,     11.7,       77,      2.6,    100.0,      8.2,     40.0,      0.0,      0.0,      0.0,     0.57,     None,     2.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030615,   1019.0,   1022.7,     15.6,     11.4,       76,      3.1,    100.0,      7.4,    110.0,      0.0,      0.0,      0.0,     0.55,     None,     1.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030616,   1019.3,   1023.0,     15.2,     11.6,       79,      2.0,     90.0,      7.3,    100.0,      0.0,      0.0,      0.0,     0.33,     None,     0.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030617,   1019.9,   1023.6,     14.9,     11.5,       80,      2.0,    110.0,      7.0,     90.0,      0.0,      0.0,      0.0,     0.18,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030618,   1020.3,   1024.0,     14.7,     11.1,       79,      2.1,    100.0,      6.3,    140.0,      0.0,      0.0,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030619,   1020.6,   1024.3,     14.2,     11.0,       81,      3.2,    110.0,      7.9,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030620,   1021.5,   1025.2,     14.1,     10.9,       81,      3.4,    100.0,      8.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030621,   1022.3,   1026.0,     13.9,     10.9,       82,      3.4,     90.0,      8.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030622,   1022.0,   1025.7,     13.9,     10.3,       79,      2.9,    110.0,      8.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030623,   1022.1,   1025.8,     13.9,     10.1,       78,      3.4,    110.0,      8.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030624,   1022.1,   1025.8,     13.5,     10.9,       84,      3.0,    120.0,      8.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030701,   1021.6,   1025.3,     13.1,     11.5,       90,      2.0,    120.0,      7.1,     90.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030702,   1020.3,   1024.0,     13.1,     10.6,       85,      3.0,    110.0,      8.3,    140.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030703,   1019.4,   1023.1,     13.3,     10.3,       82,      3.4,    100.0,      9.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030704,   1019.4,   1023.1,     13.6,     10.0,       79,      2.3,    100.0,      7.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030705,   1019.2,   1022.9,     14.1,      9.7,       75,      3.5,    100.0,      8.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030706,   1019.8,   1023.5,     13.8,     10.4,       80,      3.8,    110.0,     10.7,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030707,   1020.0,   1023.7,     14.1,      9.9,       76,      1.9,    110.0,     11.6,    100.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030708,   1020.0,   1023.7,     14.8,      9.2,       69,      2.4,    110.0,      8.6,    120.0,      0.0,      0.0,      0.0,     0.10,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030709,   1019.6,   1023.3,     15.0,      9.8,       71,      3.0,    100.0,      9.2,     90.0,      0.0,      0.0,      0.0,     0.21,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030710,   1019.3,   1023.0,     15.4,     10.2,       71,      3.7,    110.0,     10.1,    100.0,      0.0,      0.0,      0.0,     0.49,     None,     1.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030711,   1018.7,   1022.4,     15.4,     10.0,       70,      4.4,    100.0,     11.1,    100.0,      0.0,      0.0,      0.0,     0.82,     None,     2.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030712,   1017.7,   1021.3,     16.4,     10.3,       67,      3.2,    110.0,     11.1,    120.0,      0.0,      0.0,      0.0,     1.05,     None,     3.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030713,   1016.8,   1020.4,     16.0,     10.3,       69,      3.9,    120.0,     11.1,    120.0,      0.0,      0.0,      0.0,     0.82,     None,     2.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030714,   1016.0,   1019.6,     15.8,     10.8,       72,      4.1,    120.0,     10.8,    100.0,      0.0,      0.0,      0.0,     0.48,     None,     1.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030715,   1015.5,   1019.1,     15.8,     10.8,       72,      3.9,    120.0,      9.8,     90.0,      0.0,      0.0,      0.0,     0.47,     None,     1.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030716,   1016.4,   1020.1,     15.2,     11.4,       78,      4.5,    100.0,     10.9,    110.0,      0.0,      0.0,      0.0,     0.20,     None,     0.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030717,   1017.4,   1021.1,     14.5,     12.2,       86,      4.1,    100.0,      8.9,    100.0,     -9.8,      0.1,      0.0,     0.08,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030718,   1017.5,   1021.2,     14.8,     12.3,       85,      2.6,    130.0,      8.3,     90.0,      0.0,      0.0,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030719,   1018.2,   1021.9,     14.9,     12.8,       87,      2.0,    100.0,      7.3,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030720,   1019.0,   1022.7,     14.4,     12.8,       90,      2.4,    100.0,      6.3,    100.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030721,   1018.8,   1022.5,     14.3,     12.9,       91,      2.4,    110.0,      7.1,     70.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030722,   1018.7,   1022.4,     14.2,     12.8,       91,      3.2,    100.0,      7.9,     90.0,      1.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030723,   1018.3,   1022.0,     14.3,     12.7,       90,      3.1,    100.0,      7.8,    120.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030724,   1018.1,   1021.8,     14.1,     12.5,       90,      3.0,    100.0,      7.0,     70.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030801,   1017.9,   1021.6,     14.3,     12.7,       90,      2.2,    110.0,      7.6,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030802,   1017.6,   1021.3,     14.3,     12.5,       89,      1.6,    110.0,      5.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030803,   1017.7,   1021.4,     14.4,     12.4,       88,      1.2,    150.0,      4.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030804,   1017.8,   1021.5,     14.3,     12.3,       88,      0.7,    160.0,      2.4,    180.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030805,   1018.2,   1021.9,     14.2,     12.6,       90,      0.8,    190.0,      2.3,    170.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030806,   1018.5,   1022.2,     14.1,     12.1,       88,      0.6,    200.0,      2.4,    150.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030807,   1019.0,   1022.7,     14.1,     12.0,       87,      1.1,    120.0,      3.6,    100.0,      0.0,      0.0,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030808,   1020.0,   1023.7,     14.4,     11.7,       84,      1.3,    110.0,      3.5,    100.0,      0.0,      0.0,      0.0,     0.09,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030809,   1020.2,   1023.9,     14.9,     11.9,       82,      1.6,    140.0,      2.8,    130.0,      0.0,      0.0,      0.0,     0.20,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030810,   1019.9,   1023.6,     15.3,     12.1,       81,      1.8,    110.0,      4.2,    130.0,      0.0,      0.0,      0.0,     0.46,     None,     1.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030811,   1019.2,   1022.9,     15.8,     11.8,       77,      3.1,    130.0,      6.1,    130.0,      0.0,      0.0,      0.0,     0.76,     None,     2.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030812,   1018.9,   1022.6,     16.1,     12.1,       77,      2.7,    110.0,      6.7,     90.0,      0.0,      0.0,      0.0,     0.80,     None,     2.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025030813,   1017.9,   1021.5,     16.4,     12.2,       76,      3.2,    100.0,      7.2,    100.0,      0.0,      0.0,      0.0,     0.71,     None,     2.39,     None,     None,     None,     None,     None,     None,     None,     None
