﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025040513,   1012.6,   1016.2,     17.6,     15.6,       88,      1.8,    220.0,      3.5,    220.0,     -9.8,      0.3,      0.0,     0.40,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040514,   1012.0,   1015.6,     18.1,     15.5,       85,      1.3,    230.0,      3.1,    220.0,     -9.8,      0.1,      0.0,     0.32,     None,     1.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040515,   1011.8,   1015.4,     17.5,     15.8,       90,      0.6,    210.0,      2.8,    240.0,     -9.8,      0.5,      0.0,     0.18,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040516,   1011.7,   1015.3,     17.3,     16.3,       94,      0.3,    170.0,      1.5,    210.0,      1.0,      1.0,      0.0,     0.12,     None,     0.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040517,   1011.4,   1015.0,     17.3,     16.3,       94,      0.5,    160.0,      1.8,    220.0,      0.5,      0.9,      0.0,     0.08,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040518,   1011.5,   1015.1,     17.6,     16.6,       94,      1.2,    150.0,      2.2,    140.0,      0.5,      0.5,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040519,   1012.0,   1015.6,     17.5,     16.2,       92,      0.6,    150.0,      2.6,    170.0,     -9.8,      0.4,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040520,   1012.6,   1016.2,     17.1,     15.6,       91,      1.5,    200.0,      3.0,    150.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040521,   1012.9,   1016.5,     16.8,     15.7,       93,      1.6,    150.0,      3.6,    170.0,      0.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040522,   1013.1,   1016.7,     16.8,     15.8,       94,      1.1,    140.0,      2.8,    160.0,      2.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040523,   1013.0,   1016.6,     16.5,     15.7,       95,      1.3,    140.0,      3.2,    120.0,      2.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040524,   1012.3,   1015.9,     16.4,     15.6,       95,      1.4,    140.0,      3.3,    140.0,      2.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040601,   1011.7,   1015.3,     16.5,     15.7,       95,      1.0,    140.0,      2.5,    120.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040602,   1011.7,   1015.3,     16.5,     15.9,       96,      0.6,    170.0,      1.6,    120.0,      2.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040603,   1011.5,   1015.1,     16.5,     16.0,       97,      0.9,    220.0,      2.9,    170.0,      1.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040604,   1011.4,   1015.0,     16.6,     16.1,       97,      1.1,    360.0,      2.4,    340.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040605,   1012.0,   1015.6,     16.7,     16.2,       97,      0.7,     10.0,      2.1,    350.0,      0.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040606,   1012.4,   1016.0,     16.6,     16.1,       97,      0.2,      0.0,      2.0,     30.0,      0.5,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040607,   1012.9,   1016.5,     16.6,     16.0,       96,      0.4,    140.0,      2.6,    160.0,     -9.8,      0.3,      0.0,     0.04,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040608,   1013.6,   1017.2,     16.8,     16.0,       95,      0.5,    100.0,      1.6,    150.0,      0.5,      0.4,      0.0,     0.11,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040609,   1014.1,   1017.7,     17.1,     15.8,       92,      0.1,      0.0,      1.9,    110.0,     -9.8,      0.2,      0.0,     0.24,     None,     0.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040610,   1014.2,   1017.8,     17.4,     15.9,       91,      0.7,    200.0,      2.4,    230.0,     -9.8,      0.2,      0.0,     0.33,     None,     0.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040611,   1014.0,   1017.6,     18.0,     16.5,       91,      0.6,     10.0,      3.1,    170.0,      0.0,      0.0,      0.0,     0.48,     None,     1.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040612,   1013.5,   1017.1,     18.3,     16.6,       90,      0.3,    200.0,      1.8,    360.0,     -9.8,      0.1,      0.0,     0.34,     None,     1.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040613,   1013.0,   1016.6,     18.5,     17.2,       92,      1.0,    190.0,      2.6,    130.0,     -9.8,      0.6,      0.0,     0.41,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040614,   1012.7,   1016.3,     18.7,     17.5,       93,      1.8,    150.0,      2.8,    130.0,     -9.8,      0.2,      0.0,     0.34,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040615,   1012.6,   1016.2,     19.4,     18.2,       93,      1.4,    190.0,      3.2,    120.0,      0.0,      0.0,      0.0,     0.47,     None,     1.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040616,   1012.4,   1016.0,     20.4,     17.8,       85,      1.3,    180.0,      3.3,    180.0,      0.0,      0.0,      0.1,     1.04,     None,     1.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040617,   1012.8,   1016.4,     20.7,     16.9,       79,      2.3,    140.0,      4.8,    110.0,      0.0,      0.0,      0.6,     0.74,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040618,   1013.2,   1016.8,     20.1,     16.9,       82,      2.4,    140.0,      4.3,    120.0,      0.0,      0.0,      0.0,     0.17,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040619,   1014.0,   1017.6,     19.3,     16.3,       83,      2.2,    150.0,      4.8,    140.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040620,   1014.6,   1018.2,     18.8,     15.1,       79,      2.1,    130.0,      5.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040621,   1014.8,   1018.4,     18.8,     13.9,       73,      2.5,    120.0,      4.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040622,   1015.2,   1018.8,     19.1,     12.4,       65,      2.0,    120.0,      5.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040623,   1014.8,   1018.4,     19.3,     12.1,       63,      1.7,    100.0,      4.8,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040624,   1014.2,   1017.8,     19.6,     11.9,       61,      2.3,    120.0,      5.3,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040701,   1013.8,   1017.4,     19.1,     12.4,       65,      2.4,    110.0,      6.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040702,   1013.4,   1017.0,     18.8,     12.3,       66,      2.7,    100.0,      5.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040703,   1013.1,   1016.7,     19.1,     12.4,       65,      1.8,    100.0,      6.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040704,   1013.2,   1016.8,     19.3,     12.6,       65,      2.5,    100.0,      7.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040705,   1013.7,   1017.3,     19.8,     12.8,       64,      2.5,    100.0,      6.5,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040706,   1014.3,   1017.9,     19.4,     12.9,       66,      2.1,    100.0,      5.6,     60.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040707,   1014.5,   1018.1,     20.0,     13.2,       65,      3.2,    100.0,      7.2,    100.0,      0.0,      0.0,      0.7,     0.37,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040708,   1015.0,   1018.6,     21.9,     13.8,       60,      2.9,    100.0,      7.4,    110.0,      0.0,      0.0,      1.0,     1.13,     None,     1.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040709,   1015.0,   1018.6,     23.5,     14.8,       58,      3.1,     90.0,      8.2,     90.0,      0.0,      0.0,      0.7,     1.76,     None,     3.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040710,   1014.9,   1018.4,     24.8,     14.9,       54,      2.3,    100.0,      9.0,     80.0,      0.0,      0.0,      0.5,     2.02,     None,     4.82,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040711,   1014.6,   1018.1,     26.0,     14.8,       50,      2.8,    130.0,      8.7,    120.0,      0.0,      0.0,      0.3,     2.06,     None,     5.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040712,   1013.9,   1017.4,     25.0,     15.4,       55,      3.2,    110.0,      9.0,    140.0,      0.0,      0.0,      0.0,     1.21,     None,     3.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040713,   1012.8,   1016.3,     25.1,     15.7,       56,      3.0,    110.0,      8.5,    110.0,      0.0,      0.0,      0.0,     1.10,     None,     3.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040714,   1011.9,   1015.4,     26.4,     16.9,       56,      3.5,    110.0,      9.0,    100.0,      0.0,      0.0,      0.5,     2.14,     None,     5.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040715,   1011.9,   1015.4,     25.0,     16.5,       59,      3.5,    110.0,      9.0,    130.0,      0.0,      0.0,      0.2,     1.52,     None,     3.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040716,   1011.8,   1015.3,     24.3,     16.8,       63,      2.9,    120.0,      7.6,    110.0,      0.0,      0.0,      0.1,     0.83,     None,     1.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040717,   1012.0,   1015.5,     23.3,     16.8,       67,      4.1,    110.0,      9.2,    110.0,      0.0,      0.0,      0.0,     0.21,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040718,   1012.4,   1015.9,     22.9,     16.7,       68,      4.0,    110.0,      9.5,    100.0,      0.0,      0.0,      0.0,     0.05,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040719,   1012.9,   1016.5,     22.5,     16.5,       69,      3.2,    120.0,      9.8,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040720,   1013.3,   1016.9,     22.3,     16.1,       68,      2.5,    110.0,      7.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040721,   1013.7,   1017.3,     22.2,     16.3,       69,      2.2,    110.0,      6.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040722,   1014.1,   1017.7,     22.0,     16.5,       71,      2.0,    120.0,      4.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040723,   1014.2,   1017.8,     21.9,     16.2,       70,      0.8,     80.0,      4.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040724,   1013.4,   1017.0,     21.4,     16.2,       72,      0.9,    130.0,      2.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040801,   1012.7,   1016.3,     21.1,     16.5,       75,      0.3,    120.0,      1.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040802,   1012.6,   1016.2,     21.4,     16.6,       74,      0.9,    140.0,      1.6,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040803,   1012.2,   1015.8,     21.4,     16.4,       73,      1.5,    180.0,      2.6,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040804,   1012.1,   1015.7,     21.1,     16.5,       75,      0.7,    160.0,      2.9,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040805,   1013.1,   1016.7,     20.9,     16.7,       77,      0.7,    220.0,      3.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040806,   1013.7,   1017.3,     20.8,     17.2,       80,      0.9,    230.0,      1.9,    230.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040807,   1014.4,   1018.0,     21.2,     17.4,       79,      0.4,    260.0,      2.5,    330.0,      0.0,      0.0,      0.0,     0.13,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040808,   1014.8,   1018.4,     22.1,     17.9,       77,      1.4,    180.0,      2.4,    180.0,      0.0,      0.0,      0.0,     0.60,     None,     0.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040809,   1014.9,   1018.5,     23.1,     18.9,       77,      0.6,    200.0,      2.1,    160.0,      0.0,      0.0,      0.0,     0.97,     None,     2.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040810,   1014.4,   1017.9,     24.6,     19.0,       71,      1.4,    160.0,      3.3,    160.0,      0.0,      0.0,      0.4,     1.96,     None,     4.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040811,   1013.8,   1017.3,     26.0,     19.2,       66,      0.5,    190.0,      2.9,    170.0,      0.0,      0.0,      0.4,     2.31,     None,     6.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040812,   1012.9,   1016.4,     27.4,     19.2,       61,      0.8,    230.0,      3.4,    200.0,      0.0,      0.0,      0.2,     2.28,     None,     6.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025040813,   1012.4,   1015.9,     26.8,     19.4,       64,      3.1,    340.0,      5.5,    360.0,      0.0,      0.0,      0.0,     1.94,     None,     5.53,     None,     None,     None,     None,     None,     None,     None,     None
